"state_name","lot_career_area_name","skills_name","skill_count","total_ai_listings","proportion"
"Alabama","Business Management and Operations","Artificial Intelligence",2,8,0.25
"Alabama","Business Management and Operations","Big Data",1,8,0.125
"Alabama","Business Management and Operations","Data Engineering",1,8,0.125
"Alabama","Business Management and Operations","Data Manipulation",1,8,0.125
"Alabama","Business Management and Operations","Data Modeling",1,8,0.125
"Alabama","Business Management and Operations","Data Science",1,8,0.125
"Alabama","Business Management and Operations","Machine Learning",1,8,0.125
"Alabama","Community and Social Services","Apache Yarn",1,1,1
"Alabama","Education and Training","Artificial Intelligence",2,3,0.666666666666667
"Alabama","Education and Training","Data Science",1,3,0.333333333333333
"Alabama","Engineering","Predictive Analytics",3,5,0.6
"Alabama","Engineering","Big Data",1,5,0.2
"Alabama","Engineering","Data Reduction",1,5,0.2
"Alabama","Finance","CHi-Squared Automatic Interaction Detection (CHAID)",1,3,0.333333333333333
"Alabama","Finance","Decision Tree Learning",1,3,0.333333333333333
"Alabama","Finance","Predictive Analytics",1,3,0.333333333333333
"Alabama","Healthcare","Artificial Intelligence",1,2,0.5
"Alabama","Healthcare","Pipeline Pilot",1,2,0.5
"Alabama","Human Resources","Pandas (Python Package)",1,1,1
"Alabama","Information Technology and Computer Science","Data Modeling",10,67,0.149253731343284
"Alabama","Information Technology and Computer Science","Machine Learning",8,67,0.119402985074627
"Alabama","Information Technology and Computer Science","Artificial Intelligence",6,67,0.0895522388059701
"Alabama","Information Technology and Computer Science","Data Science",6,67,0.0895522388059701
"Alabama","Information Technology and Computer Science","Splunk",5,67,0.0746268656716418
"Alabama","Information Technology and Computer Science","Data Manipulation",3,67,0.0447761194029851
"Alabama","Information Technology and Computer Science","Apache Spark",2,67,0.0298507462686567
"Alabama","Information Technology and Computer Science","Big Data",2,67,0.0298507462686567
"Alabama","Information Technology and Computer Science","Data Engineering",2,67,0.0298507462686567
"Alabama","Information Technology and Computer Science","TensorFlow",2,67,0.0298507462686567
"Alabama","Information Technology and Computer Science","Veeva",2,67,0.0298507462686567
"Alabama","Law, Compliance, and Public Safety","Data Science",1,1,1
"Alabama","Maintenance, Repair, and Installation","Predictive Analytics",1,1,1
"Alabama","Manufacturing and Production","Data Modeling",1,1,1
"Alabama","Sales","Veeva",1,1,1
"Alabama","Science and Research","Apache Hadoop",1,4,0.25
"Alabama","Science and Research","Artificial Intelligence",1,4,0.25
"Alabama","Science and Research","Data Intelligence",1,4,0.25
"Alabama","Science and Research","Machine Learning",1,4,0.25
"Alabama","Social Analysis and Planning","Data Intelligence",1,1,1
"Alabama","Transportation","Missing Data",1,1,1
"Alabama","Unclassified Career Area","Data Intelligence",1,2,0.5
"Alabama","Unclassified Career Area","Machine Learning",1,2,0.5
"Alaska","Business Management and Operations","Data Element",1,2,0.5
"Alaska","Business Management and Operations","Data Manipulation",1,2,0.5
"Alaska","Healthcare","Informatics",1,1,1
"Alaska","Information Technology and Computer Science","Machine Learning",4,15,0.266666666666667
"Alaska","Information Technology and Computer Science","Big Data",2,15,0.133333333333333
"Alaska","Information Technology and Computer Science","Artificial Intelligence",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Cognitive Computing",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Convolutional Neural Networks",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Data Modeling",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Deep Learning",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Informatics",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Metadata",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","Pattern Recognition",1,15,0.0666666666666667
"Alaska","Information Technology and Computer Science","PyTorch (Machine Learning Library)",1,15,0.0666666666666667
"Alaska","Manufacturing and Production","Data Infrastructure",1,1,1
"Arizona","Business Management and Operations","Data Engineering",3,21,0.142857142857143
"Arizona","Business Management and Operations","Data Modeling",3,21,0.142857142857143
"Arizona","Business Management and Operations","Artificial Intelligence",2,21,0.0952380952380952
"Arizona","Business Management and Operations","Big Data",2,21,0.0952380952380952
"Arizona","Business Management and Operations","Metadata",2,21,0.0952380952380952
"Arizona","Business Management and Operations","Data Manipulation",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Data Science",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Decision Science",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Decision Tree Learning",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Machine Learning",1,21,0.0476190476190476
"Arizona","Business Management and Operations","ModelOps",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Netezza",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Pattern Recognition",1,21,0.0476190476190476
"Arizona","Business Management and Operations","Statistical Language Acquisition",1,21,0.0476190476190476
"Arizona","Clerical and Administrative","Data Manipulation",2,3,0.666666666666667
"Arizona","Clerical and Administrative","Metadata",1,3,0.333333333333333
"Arizona","Community and Social Services","Data Science",1,1,1
"Arizona","Customer and Client Support","Pattern Recognition",1,1,1
"Arizona","Design, Media, and Writing","Artificial Intelligence",1,3,0.333333333333333
"Arizona","Design, Media, and Writing","Machine Learning",1,3,0.333333333333333
"Arizona","Design, Media, and Writing","Metadata",1,3,0.333333333333333
"Arizona","Education and Training","Artificial Intelligence",1,2,0.5
"Arizona","Education and Training","Predictive Analytics",1,2,0.5
"Arizona","Engineering","Machine Learning",3,21,0.142857142857143
"Arizona","Engineering","Data Reduction",2,21,0.0952380952380952
"Arizona","Engineering","Pattern Recognition",2,21,0.0952380952380952
"Arizona","Engineering","Splunk",2,21,0.0952380952380952
"Arizona","Engineering","Artificial Intelligence",1,21,0.0476190476190476
"Arizona","Engineering","Artificial Neural Networks",1,21,0.0476190476190476
"Arizona","Engineering","Big Data",1,21,0.0476190476190476
"Arizona","Engineering","Chatbot",1,21,0.0476190476190476
"Arizona","Engineering","Data Modeling",1,21,0.0476190476190476
"Arizona","Engineering","Data Science",1,21,0.0476190476190476
"Arizona","Engineering","Deep Learning",1,21,0.0476190476190476
"Arizona","Engineering","Jupyter Notebook",1,21,0.0476190476190476
"Arizona","Engineering","Pandas (Python Package)",1,21,0.0476190476190476
"Arizona","Engineering","Scikit-Learn (Python Package)",1,21,0.0476190476190476
"Arizona","Engineering","TensorFlow",1,21,0.0476190476190476
"Arizona","Engineering","Unstructured Data",1,21,0.0476190476190476
"Arizona","Finance","Data Literacy",1,4,0.25
"Arizona","Finance","Data Modeling",1,4,0.25
"Arizona","Finance","Data Science",1,4,0.25
"Arizona","Finance","Decision Tree Learning",1,4,0.25
"Arizona","Healthcare","Informatics",2,5,0.4
"Arizona","Healthcare","Boosting",1,5,0.2
"Arizona","Healthcare","Data Modeling",1,5,0.2
"Arizona","Healthcare","Data Science",1,5,0.2
"Arizona","Information Technology and Computer Science","Data Modeling",39,263,0.14828897338403
"Arizona","Information Technology and Computer Science","Big Data",27,263,0.102661596958175
"Arizona","Information Technology and Computer Science","Apache Hadoop",24,263,0.091254752851711
"Arizona","Information Technology and Computer Science","Apache Spark",20,263,0.0760456273764259
"Arizona","Information Technology and Computer Science","Machine Learning",12,263,0.0456273764258555
"Arizona","Information Technology and Computer Science","Data Science",11,263,0.0418250950570342
"Arizona","Information Technology and Computer Science","Metadata",11,263,0.0418250950570342
"Arizona","Information Technology and Computer Science","Splunk",10,263,0.0380228136882129
"Arizona","Information Technology and Computer Science","Data Engineering",9,263,0.0342205323193916
"Arizona","Information Technology and Computer Science","Artificial Intelligence",8,263,0.0304182509505703
"Arizona","Law, Compliance, and Public Safety","Metadata",1,1,1
"Arizona","Maintenance, Repair, and Installation","Splunk",1,1,1
"Arizona","Marketing and Public Relations","Machine Learning",2,9,0.222222222222222
"Arizona","Marketing and Public Relations","Artificial Intelligence",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Big Data",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Data Manipulation",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Data Modeling",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Data Science",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Generative Adversarial Networks",1,9,0.111111111111111
"Arizona","Marketing and Public Relations","Predictive Analytics",1,9,0.111111111111111
"Arizona","Sales","Artificial Intelligence",2,11,0.181818181818182
"Arizona","Sales","Big Data",2,11,0.181818181818182
"Arizona","Sales","Veeva",2,11,0.181818181818182
"Arizona","Sales","Data Intelligence",1,11,0.0909090909090909
"Arizona","Sales","Data Manipulation",1,11,0.0909090909090909
"Arizona","Sales","Data Science",1,11,0.0909090909090909
"Arizona","Sales","Knowledge Discovery",1,11,0.0909090909090909
"Arizona","Sales","Recommender Systems",1,11,0.0909090909090909
"Arizona","Science and Research","Complex Adaptive Systems",1,3,0.333333333333333
"Arizona","Science and Research","Informatics",1,3,0.333333333333333
"Arizona","Science and Research","Machine Learning",1,3,0.333333333333333
"Arizona","Unclassified Career Area","Big Data",2,11,0.181818181818182
"Arizona","Unclassified Career Area","Data Science",2,11,0.181818181818182
"Arizona","Unclassified Career Area","Artificial Intelligence",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Data Definition Language",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Knowledge-Based Systems",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Machine Learning",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Machine Learning Algorithms",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Splunk",1,11,0.0909090909090909
"Arizona","Unclassified Career Area","Unstructured Data",1,11,0.0909090909090909
"Arkansas","Business Management and Operations","Data Engineering",1,3,0.333333333333333
"Arkansas","Business Management and Operations","Data Modeling",1,3,0.333333333333333
"Arkansas","Business Management and Operations","Data Science",1,3,0.333333333333333
"Arkansas","Clerical and Administrative","Big Data",1,2,0.5
"Arkansas","Clerical and Administrative","Data Science",1,2,0.5
"Arkansas","Customer and Client Support","Machine Learning",1,1,1
"Arkansas","Education and Training","Apache Yarn",1,2,0.5
"Arkansas","Education and Training","Big Data",1,2,0.5
"Arkansas","Engineering","Artificial Intelligence",1,5,0.2
"Arkansas","Engineering","Data Infrastructure",1,5,0.2
"Arkansas","Engineering","Data Modeling",1,5,0.2
"Arkansas","Engineering","Data Profiling",1,5,0.2
"Arkansas","Engineering","Machine Learning",1,5,0.2
"Arkansas","Finance","Data Modeling",2,4,0.5
"Arkansas","Finance","Chatbot",1,4,0.25
"Arkansas","Finance","Data Manipulation",1,4,0.25
"Arkansas","Healthcare","Support Vector Machine",1,1,1
"Arkansas","Information Technology and Computer Science","Apache Hadoop",5,34,0.147058823529412
"Arkansas","Information Technology and Computer Science","Apache Spark",4,34,0.117647058823529
"Arkansas","Information Technology and Computer Science","Big Data",4,34,0.117647058823529
"Arkansas","Information Technology and Computer Science","Data Science",4,34,0.117647058823529
"Arkansas","Information Technology and Computer Science","Data Modeling",3,34,0.0882352941176471
"Arkansas","Information Technology and Computer Science","Data Engineering",2,34,0.0588235294117647
"Arkansas","Information Technology and Computer Science","Machine Learning",2,34,0.0588235294117647
"Arkansas","Information Technology and Computer Science","Apache Airflow",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Apache Mahout",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Apache NiFi",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Apache Oozie",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Artificial Intelligence",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Data Cleansing",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Kubeflow",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","MapReduce",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Semi-Structured Data",1,34,0.0294117647058824
"Arkansas","Information Technology and Computer Science","Star Schema",1,34,0.0294117647058824
"Arkansas","Marketing and Public Relations","Data Science",1,1,1
"Arkansas","Science and Research","Boosting",1,1,1
"Arkansas","Unclassified Career Area","Big Data",1,2,0.5
"Arkansas","Unclassified Career Area","Data Science",1,2,0.5
"California","Agriculture, Horticulture, & the Outdoors","Machine Learning",1,1,1
"California","Business Management and Operations","Data Modeling",21,143,0.146853146853147
"California","Business Management and Operations","Artificial Intelligence",18,143,0.125874125874126
"California","Business Management and Operations","Data Science",13,143,0.0909090909090909
"California","Business Management and Operations","Machine Learning",13,143,0.0909090909090909
"California","Business Management and Operations","Apache Hadoop",11,143,0.0769230769230769
"California","Business Management and Operations","Big Data",7,143,0.048951048951049
"California","Business Management and Operations","Data Engineering",6,143,0.041958041958042
"California","Business Management and Operations","Predictive Analytics",6,143,0.041958041958042
"California","Business Management and Operations","Data Manipulation",4,143,0.027972027972028
"California","Business Management and Operations","Metadata",4,143,0.027972027972028
"California","Clerical and Administrative","Machine Learning",6,19,0.31578947368421
"California","Clerical and Administrative","Artificial Intelligence",3,19,0.157894736842105
"California","Clerical and Administrative","Data Engineering",2,19,0.105263157894737
"California","Clerical and Administrative","Boosting",1,19,0.0526315789473684
"California","Clerical and Administrative","Data Cleansing",1,19,0.0526315789473684
"California","Clerical and Administrative","Data Definition Language",1,19,0.0526315789473684
"California","Clerical and Administrative","Data Modeling",1,19,0.0526315789473684
"California","Clerical and Administrative","Deep Learning",1,19,0.0526315789473684
"California","Clerical and Administrative","Generative Adversarial Networks",1,19,0.0526315789473684
"California","Clerical and Administrative","Metadata",1,19,0.0526315789473684
"California","Clerical and Administrative","Torch (Machine Learning)",1,19,0.0526315789473684
"California","Community and Social Services","Data Manipulation",1,4,0.25
"California","Community and Social Services","Data Science",1,4,0.25
"California","Community and Social Services","Machine Learning",1,4,0.25
"California","Community and Social Services","Real Time Data",1,4,0.25
"California","Construction, Extraction, and Architecture","Keras (Neural Network Library)",1,4,0.25
"California","Construction, Extraction, and Architecture","Machine Learning",1,4,0.25
"California","Construction, Extraction, and Architecture","Scikit-Learn (Python Package)",1,4,0.25
"California","Construction, Extraction, and Architecture","TensorFlow",1,4,0.25
"California","Customer and Client Support","Artificial Intelligence",2,11,0.181818181818182
"California","Customer and Client Support","Big Data",1,11,0.0909090909090909
"California","Customer and Client Support","Chatbot",1,11,0.0909090909090909
"California","Customer and Client Support","Data Modeling",1,11,0.0909090909090909
"California","Customer and Client Support","Data Science",1,11,0.0909090909090909
"California","Customer and Client Support","Jupyter",1,11,0.0909090909090909
"California","Customer and Client Support","Pandas (Python Package)",1,11,0.0909090909090909
"California","Customer and Client Support","Time Series",1,11,0.0909090909090909
"California","Customer and Client Support","Veeva",1,11,0.0909090909090909
"California","Customer and Client Support","Window Function",1,11,0.0909090909090909
"California","Design, Media, and Writing","Artificial Intelligence",6,18,0.333333333333333
"California","Design, Media, and Writing","Data Science",3,18,0.166666666666667
"California","Design, Media, and Writing","Veeva",2,18,0.111111111111111
"California","Design, Media, and Writing","Apache Yarn",1,18,0.0555555555555556
"California","Design, Media, and Writing","Chatbot",1,18,0.0555555555555556
"California","Design, Media, and Writing","Data Modeling",1,18,0.0555555555555556
"California","Design, Media, and Writing","Metadata",1,18,0.0555555555555556
"California","Design, Media, and Writing","Predictive Analytics",1,18,0.0555555555555556
"California","Design, Media, and Writing","Splunk",1,18,0.0555555555555556
"California","Design, Media, and Writing","Time Series",1,18,0.0555555555555556
"California","Education and Training","Data Science",2,10,0.2
"California","Education and Training","Machine Learning",2,10,0.2
"California","Education and Training","Metadata",2,10,0.2
"California","Education and Training","Artificial Intelligence",1,10,0.1
"California","Education and Training","Association Rule Learning",1,10,0.1
"California","Education and Training","Deep Learning",1,10,0.1
"California","Education and Training","Informatics",1,10,0.1
"California","Engineering","Machine Learning",21,85,0.247058823529412
"California","Engineering","Artificial Intelligence",9,85,0.105882352941176
"California","Engineering","Data Science",7,85,0.0823529411764706
"California","Engineering","Big Data",6,85,0.0705882352941176
"California","Engineering","Predictive Analytics",6,85,0.0705882352941176
"California","Engineering","Deep Learning",4,85,0.0470588235294118
"California","Engineering","Boosting",3,85,0.0352941176470588
"California","Engineering","Data Manipulation",3,85,0.0352941176470588
"California","Engineering","AI/ML Inference",2,85,0.0235294117647059
"California","Engineering","Apache Airflow",2,85,0.0235294117647059
"California","Engineering","Apache Spark",2,85,0.0235294117647059
"California","Engineering","Data Modeling",2,85,0.0235294117647059
"California","Engineering","Splunk",2,85,0.0235294117647059
"California","Finance","Data Modeling",10,77,0.12987012987013
"California","Finance","Machine Learning",7,77,0.0909090909090909
"California","Finance","Artificial Intelligence",5,77,0.0649350649350649
"California","Finance","Data Manipulation",5,77,0.0649350649350649
"California","Finance","Data Science",5,77,0.0649350649350649
"California","Finance","Big Data",4,77,0.051948051948052
"California","Finance","Deep Learning",3,77,0.038961038961039
"California","Finance","Veeva",3,77,0.038961038961039
"California","Finance","Apache Hadoop",2,77,0.025974025974026
"California","Finance","Apache Spark",2,77,0.025974025974026
"California","Finance","Data Infrastructure",2,77,0.025974025974026
"California","Finance","Decision Tree Learning",2,77,0.025974025974026
"California","Finance","Pattern Recognition",2,77,0.025974025974026
"California","Finance","Predictive Analytics",2,77,0.025974025974026
"California","Finance","Splunk",2,77,0.025974025974026
"California","Finance","Time Series",2,77,0.025974025974026
"California","Finance","Unstructured Data",2,77,0.025974025974026
"California","Healthcare","Informatics",5,36,0.138888888888889
"California","Healthcare","Data Science",3,36,0.0833333333333333
"California","Healthcare","Apache Hadoop",2,36,0.0555555555555556
"California","Healthcare","Artificial Intelligence",2,36,0.0555555555555556
"California","Healthcare","Data Manipulation",2,36,0.0555555555555556
"California","Healthcare","Machine Learning",2,36,0.0555555555555556
"California","Healthcare","Missing Data",2,36,0.0555555555555556
"California","Healthcare","Netezza",2,36,0.0555555555555556
"California","Healthcare","Real Time Data",2,36,0.0555555555555556
"California","Healthcare","Veeva",2,36,0.0555555555555556
"California","Hospitality, Food, and Tourism","Splunk",2,9,0.222222222222222
"California","Hospitality, Food, and Tourism","Artificial Intelligence",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","Chatbot",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","Data Manipulation",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","Data Modeling",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","Erwin (Data Modeling Software)",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","Machine Learning",1,9,0.111111111111111
"California","Hospitality, Food, and Tourism","ModelOps",1,9,0.111111111111111
"California","Human Resources","Machine Learning",4,19,0.210526315789474
"California","Human Resources","Big Data",3,19,0.157894736842105
"California","Human Resources","Artificial Intelligence",2,19,0.105263157894737
"California","Human Resources","Data Science",2,19,0.105263157894737
"California","Human Resources","Apache Hadoop",1,19,0.0526315789473684
"California","Human Resources","Apache Spark",1,19,0.0526315789473684
"California","Human Resources","Data Engineering",1,19,0.0526315789473684
"California","Human Resources","Data Modeling",1,19,0.0526315789473684
"California","Human Resources","Databricks",1,19,0.0526315789473684
"California","Human Resources","Deep Learning",1,19,0.0526315789473684
"California","Human Resources","Informatics",1,19,0.0526315789473684
"California","Human Resources","Missing Data",1,19,0.0526315789473684
"California","Information Technology and Computer Science","Machine Learning",201,1987,0.101157523905385
"California","Information Technology and Computer Science","Data Modeling",200,1987,0.100654252642174
"California","Information Technology and Computer Science","Big Data",183,1987,0.0920986411675893
"California","Information Technology and Computer Science","Data Science",154,1987,0.0775037745344741
"California","Information Technology and Computer Science","Apache Hadoop",141,1987,0.0709612481127328
"California","Information Technology and Computer Science","Apache Spark",115,1987,0.0578761952692501
"California","Information Technology and Computer Science","Data Engineering",91,1987,0.0457976849521892
"California","Information Technology and Computer Science","Artificial Intelligence",87,1987,0.0437845998993457
"California","Information Technology and Computer Science","Splunk",65,1987,0.0327126321087066
"California","Information Technology and Computer Science","Metadata",47,1987,0.0236537493709109
"California","Law, Compliance, and Public Safety","Big Data",3,9,0.333333333333333
"California","Law, Compliance, and Public Safety","Artificial Intelligence",2,9,0.222222222222222
"California","Law, Compliance, and Public Safety","Machine Learning",2,9,0.222222222222222
"California","Law, Compliance, and Public Safety","Data Infrastructure",1,9,0.111111111111111
"California","Law, Compliance, and Public Safety","Metadata",1,9,0.111111111111111
"California","Maintenance, Repair, and Installation","Predictive Analytics",6,11,0.545454545454545
"California","Maintenance, Repair, and Installation","Data Engineering",2,11,0.181818181818182
"California","Maintenance, Repair, and Installation","Data Modeling",1,11,0.0909090909090909
"California","Maintenance, Repair, and Installation","Data Reduction",1,11,0.0909090909090909
"California","Maintenance, Repair, and Installation","Pattern Recognition",1,11,0.0909090909090909
"California","Manufacturing and Production","Machine Learning",4,23,0.173913043478261
"California","Manufacturing and Production","Apache Hadoop",3,23,0.130434782608696
"California","Manufacturing and Production","Big Data",2,23,0.0869565217391304
"California","Manufacturing and Production","Artificial Intelligence",1,23,0.0434782608695652
"California","Manufacturing and Production","Caffe2",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Definition Language",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Intelligence",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Manipulation",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Modeling",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Reduction",1,23,0.0434782608695652
"California","Manufacturing and Production","Data Science",1,23,0.0434782608695652
"California","Manufacturing and Production","Greenplum",1,23,0.0434782608695652
"California","Manufacturing and Production","Metadata",1,23,0.0434782608695652
"California","Manufacturing and Production","Missing Data",1,23,0.0434782608695652
"California","Manufacturing and Production","Splunk",1,23,0.0434782608695652
"California","Manufacturing and Production","Time Series",1,23,0.0434782608695652
"California","Manufacturing and Production","Veeva",1,23,0.0434782608695652
"California","Marketing and Public Relations","Machine Learning",18,119,0.151260504201681
"California","Marketing and Public Relations","Artificial Intelligence",15,119,0.126050420168067
"California","Marketing and Public Relations","Data Science",12,119,0.100840336134454
"California","Marketing and Public Relations","Big Data",11,119,0.092436974789916
"California","Marketing and Public Relations","Data Modeling",9,119,0.0756302521008403
"California","Marketing and Public Relations","Predictive Analytics",9,119,0.0756302521008403
"California","Marketing and Public Relations","Apache Hadoop",6,119,0.0504201680672269
"California","Marketing and Public Relations","Metadata",5,119,0.0420168067226891
"California","Marketing and Public Relations","Apache Spark",3,119,0.0252100840336134
"California","Marketing and Public Relations","Data Engineering",3,119,0.0252100840336134
"California","Marketing and Public Relations","Data Manipulation",3,119,0.0252100840336134
"California","Marketing and Public Relations","Real Time Data",3,119,0.0252100840336134
"California","Not Employed","Artificial Intelligence",1,1,1
"California","Performing Arts","Human Readable",1,1,1
"California","Personal Services","Data Science",1,1,1
"California","Sales","Big Data",12,59,0.203389830508475
"California","Sales","Machine Learning",7,59,0.11864406779661
"California","Sales","Artificial Intelligence",5,59,0.0847457627118644
"California","Sales","Data Science",5,59,0.0847457627118644
"California","Sales","Apache Hadoop",4,59,0.0677966101694915
"California","Sales","Data Engineering",3,59,0.0508474576271186
"California","Sales","Apache Pig",2,59,0.0338983050847458
"California","Sales","Apache Spark",2,59,0.0338983050847458
"California","Sales","Boosting",2,59,0.0338983050847458
"California","Sales","Data Infrastructure",2,59,0.0338983050847458
"California","Sales","Deep Learning",2,59,0.0338983050847458
"California","Sales","Splunk",2,59,0.0338983050847458
"California","Science and Research","Machine Learning",16,84,0.19047619047619
"California","Science and Research","Artificial Intelligence",5,84,0.0595238095238095
"California","Science and Research","Data Science",5,84,0.0595238095238095
"California","Science and Research","Deep Learning",5,84,0.0595238095238095
"California","Science and Research","TensorFlow",5,84,0.0595238095238095
"California","Science and Research","PyTorch (Machine Learning Library)",4,84,0.0476190476190476
"California","Science and Research","Machine Learning Methods",3,84,0.0357142857142857
"California","Science and Research","Missing Data",3,84,0.0357142857142857
"California","Science and Research","Time Series",3,84,0.0357142857142857
"California","Science and Research","Apache Hadoop",2,84,0.0238095238095238
"California","Science and Research","Apache Spark",2,84,0.0238095238095238
"California","Science and Research","Artificial Neural Networks",2,84,0.0238095238095238
"California","Science and Research","Big Data",2,84,0.0238095238095238
"California","Science and Research","Causal Inference",2,84,0.0238095238095238
"California","Science and Research","Data Modeling",2,84,0.0238095238095238
"California","Science and Research","Data Reduction",2,84,0.0238095238095238
"California","Science and Research","Scikit-Learn (Python Package)",2,84,0.0238095238095238
"California","Social Analysis and Planning","Splunk",4,16,0.25
"California","Social Analysis and Planning","Machine Learning",3,16,0.1875
"California","Social Analysis and Planning","Data Modeling",2,16,0.125
"California","Social Analysis and Planning","Apache Hadoop",1,16,0.0625
"California","Social Analysis and Planning","Apache Spark",1,16,0.0625
"California","Social Analysis and Planning","Artificial Intelligence",1,16,0.0625
"California","Social Analysis and Planning","Big Data",1,16,0.0625
"California","Social Analysis and Planning","Data Manipulation",1,16,0.0625
"California","Social Analysis and Planning","Data Science",1,16,0.0625
"California","Social Analysis and Planning","Decision Science",1,16,0.0625
"California","Transportation","Data Manipulation",1,2,0.5
"California","Transportation","Machine Learning",1,2,0.5
"California","Unclassified Career Area","Big Data",6,31,0.193548387096774
"California","Unclassified Career Area","Apache Hadoop",5,31,0.161290322580645
"California","Unclassified Career Area","Machine Learning",5,31,0.161290322580645
"California","Unclassified Career Area","Splunk",4,31,0.129032258064516
"California","Unclassified Career Area","Apache Spark",2,31,0.0645161290322581
"California","Unclassified Career Area","Data Science",2,31,0.0645161290322581
"California","Unclassified Career Area","Metadata",2,31,0.0645161290322581
"California","Unclassified Career Area","Apache Pig",1,31,0.032258064516129
"California","Unclassified Career Area","Apache Yarn",1,31,0.032258064516129
"California","Unclassified Career Area","Data Manipulation",1,31,0.032258064516129
"California","Unclassified Career Area","Data Modeling",1,31,0.032258064516129
"California","Unclassified Career Area","Predictive Analytics",1,31,0.032258064516129
"Colorado","Business Management and Operations","Data Modeling",3,19,0.157894736842105
"Colorado","Business Management and Operations","Artificial Intelligence",2,19,0.105263157894737
"Colorado","Business Management and Operations","Big Data",2,19,0.105263157894737
"Colorado","Business Management and Operations","Data Intelligence",2,19,0.105263157894737
"Colorado","Business Management and Operations","Machine Learning",2,19,0.105263157894737
"Colorado","Business Management and Operations","Splunk",2,19,0.105263157894737
"Colorado","Business Management and Operations","Chatbot",1,19,0.0526315789473684
"Colorado","Business Management and Operations","Data Blending",1,19,0.0526315789473684
"Colorado","Business Management and Operations","Data Definition Language",1,19,0.0526315789473684
"Colorado","Business Management and Operations","Data Science",1,19,0.0526315789473684
"Colorado","Business Management and Operations","Decision Tree Learning",1,19,0.0526315789473684
"Colorado","Business Management and Operations","Metadata",1,19,0.0526315789473684
"Colorado","Clerical and Administrative","Cognitive Automation",1,4,0.25
"Colorado","Clerical and Administrative","Data Modeling",1,4,0.25
"Colorado","Clerical and Administrative","Data Science",1,4,0.25
"Colorado","Clerical and Administrative","Decision Tree Learning",1,4,0.25
"Colorado","Construction, Extraction, and Architecture","Data Reduction",1,2,0.5
"Colorado","Construction, Extraction, and Architecture","Real Time Data",1,2,0.5
"Colorado","Customer and Client Support","Artificial Intelligence",2,7,0.285714285714286
"Colorado","Customer and Client Support","Apache Spark",1,7,0.142857142857143
"Colorado","Customer and Client Support","Big Data",1,7,0.142857142857143
"Colorado","Customer and Client Support","Data Modeling",1,7,0.142857142857143
"Colorado","Customer and Client Support","Machine Learning",1,7,0.142857142857143
"Colorado","Customer and Client Support","Splunk",1,7,0.142857142857143
"Colorado","Design, Media, and Writing","Metadata",1,2,0.5
"Colorado","Design, Media, and Writing","Splunk",1,2,0.5
"Colorado","Education and Training","Apache Hadoop",1,4,0.25
"Colorado","Education and Training","Big Data",1,4,0.25
"Colorado","Education and Training","Data Science",1,4,0.25
"Colorado","Education and Training","MapReduce",1,4,0.25
"Colorado","Engineering","Artificial Intelligence",2,12,0.166666666666667
"Colorado","Engineering","Data Reduction",2,12,0.166666666666667
